cliente_id,nome,data_nascimento,genero,cidade,estado,data_cadastro,segmento
24102,Patrícia Souza,1964-04-13,M,Londrina,PR,2026-12-18,Alta Renda
24103,Empresa Almeida 103 Ltda,2001-10-26,PJ,Santa Maria,RS,2026-11-07,Pessoa Jurídica
24104,Otávio Costa,1967-07-24,F,Porto Alegre,RS,2025-01-02,Alta Renda
24105,Ana Silva,1986-04-20,F,Caxias do Sul,RS,2026-05-13,Alta Renda
24106,Henrique Silva,1955-07-15,M,Joinville,SC,2018-03-05,Pessoa Física
24107,Bruno Souza,1959-11-26,F,Santa Maria,RS,2022-02-23,Pessoa Física
24108,Sabrina Oliveira,2005-11-03,M,Florianópolis,SC,2026-02-09,Pessoa Física
24109,Empresa Almeida 109 Ltda,2001-03-16,PJ,Curitiba,PR,2021-11-21,Pessoa Jurídica
24110,Ana Souza,1956-01-05,F,Santa Maria,RS,2019-02-19,Pessoa Física
24111,Isabela Araújo,1962-02-10,F,Vitória,ES,2018-07-11,Pessoa Física
24112,Sabrina Souza,1979-10-14,F,Joinville,SC,2019-10-12,Alta Renda
24113,Bruno Lima,1981-12-10,M,Blumenau,SC,2020-05-21,Pessoa Física
24114,Gabriela Nascimento,1980-04-13,M,São Paulo,SP,2025-06-11,Pessoa Física
24115,Isabela Araújo,1964-07-11,M,Goiânia,GO,2024-02-18,Pessoa Física
24116,Empresa Souza 116 Ltda,2014-05-26,PJ,Londrina,PR,2022-02-06,Pessoa Jurídica
24117,João Lima,1976-04-14,M,Campinas,SP,2025-04-28,Pessoa Física
24118,Rafael Fernandes,1975-05-30,F,Brasília,DF,2018-01-09,Pessoa Física
24119,Isabela Lima,1962-10-17,F,Curitiba,PR,2020-10-28,Pessoa Física
24120,Empresa Silva 120 Ltda,2004-05-07,PJ,Goiânia,GO,2024-08-27,Pessoa Jurídica
24121,Ana Lima,1987-11-08,M,Goiânia,GO,2018-09-13,Pessoa Física
24122,Empresa Costa 122 Ltda,2013-09-05,PJ,Joinville,SC,2020-10-04,Pessoa Jurídica
24123,Rafael Lima,1962-07-21,F,São Paulo,SP,2018-09-04,Pessoa Física
24124,Gabriela Pereira,1969-05-31,M,Curitiba,PR,2025-12-06,Pessoa Física
24125,Empresa Lima 125 Ltda,1996-03-09,PJ,Brasília,DF,2022-06-02,Pessoa Jurídica
24126,Bruno Nascimento,1978-11-11,F,Santa Maria,RS,2024-07-06,Pessoa Física
24127,Felipe Silva,1993-08-06,M,Caxias do Sul,RS,2018-11-10,Pessoa Física
24128,Sabrina Araújo,2004-01-31,F,Blumenau,SC,2024-09-01,Pessoa Física
24129,Empresa Souza 129 Ltda,2011-11-10,PJ,Joinville,SC,2024-01-27,Pessoa Jurídica
24130,Carla Lima,1991-10-04,M,Florianópolis,SC,2020-11-02,Pessoa Física
24131,Empresa Rodrigues 131 Ltda,2013-05-31,PJ,Curitiba,PR,2023-05-26,Pessoa Jurídica
24132,Empresa Fernandes 132 Ltda,1999-01-17,PJ,Joinville,SC,2025-10-02,Pessoa Jurídica
24133,Natália Rodrigues,1958-05-27,M,Rio de Janeiro,RJ,2018-07-09,Alta Renda
24134,Gabriela Costa,1955-11-12,M,Caxias do Sul,RS,2023-08-21,Pessoa Física
24135,Otávio Oliveira,1957-06-14,M,São Paulo,SP,2026-01-15,Alta Renda
24136,Tiago Almeida,1963-06-16,M,Brasília,DF,2021-03-13,Alta Renda
24137,Carla Oliveira,2005-09-13,M,Santa Maria,RS,2023-09-20,Pessoa Física
24138,Marcos Fernandes,2002-07-18,M,Santa Maria,RS,2021-01-01,Pessoa Física
24139,Eduarda Araújo,1971-07-08,M,Caxias do Sul,RS,2022-02-19,Pessoa Física
24140,Empresa Oliveira 140 Ltda,2019-07-27,PJ,Belo Horizonte,MG,2022-11-18,Pessoa Jurídica
24141,Otávio Costa,1966-02-23,M,Brasília,DF,2023-11-26,Pessoa Física
24142,Marcos Almeida,1961-12-24,F,Rio de Janeiro,RJ,2020-07-28,Alta Renda
24143,Henrique Fernandes,1957-07-13,F,Brasília,DF,2018-09-23,Pessoa Física
24144,Otávio Araújo,1983-05-15,M,Santa Cruz do Sul,RS,2023-11-19,Pessoa Física
24145,Empresa Almeida 145 Ltda,1996-09-20,PJ,Florianópolis,SC,2024-01-04,Pessoa Jurídica
24146,Otávio Pereira,2002-01-05,M,Belo Horizonte,MG,2025-01-05,Pessoa Física
24147,Empresa Fernandes 147 Ltda,2006-04-26,PJ,Brasília,DF,2019-07-25,Pessoa Jurídica
24148,Otávio Souza,1956-11-08,F,Blumenau,SC,2024-04-04,Pessoa Física
24149,João Araújo,1975-06-26,F,Campinas,SP,2022-05-25,Alta Renda
24150,Marcos Fernandes,1985-06-09,F,Rio de Janeiro,RJ,2020-05-31,Pessoa Física
24151,Isabela Nascimento,1982-10-09,F,Santa Maria,RS,2023-05-11,Pessoa Física
24152,Felipe Oliveira,1950-01-01,F,Brasília,DF,2021-11-06,Pessoa Física
24153,Vanessa Almeida,1986-04-10,F,Campinas,SP,2023-09-09,Alta Renda
24154,Sabrina Fernandes,1989-06-24,M,São Paulo,SP,2023-05-01,Pessoa Física
24155,Empresa Souza 155 Ltda,2008-08-27,PJ,Belo Horizonte,MG,2024-02-19,Pessoa Jurídica
24156,Felipe Santos,1999-10-28,F,Florianópolis,SC,2021-02-26,Pessoa Física
24157,Empresa Nascimento 157 Ltda,2004-08-30,PJ,Joinville,SC,2018-09-13,Pessoa Jurídica
24158,Larissa Oliveira,2005-07-11,M,Campinas,SP,2023-07-22,Pessoa Física
24159,Empresa Oliveira 159 Ltda,2006-12-05,PJ,Blumenau,SC,2020-09-01,Pessoa Jurídica
24160,Felipe Silva,1952-09-12,M,Florianópolis,SC,2022-03-12,Pessoa Física
24161,Ana Silva,1953-06-26,M,Porto Alegre,RS,2020-07-29,Pessoa Física
24162,Ana Costa,1960-10-26,F,Blumenau,SC,2022-01-11,Pessoa Física
24163,Natália Souza,1968-06-24,F,São Paulo,SP,2019-11-08,Pessoa Física
24164,Isabela Santos,2000-09-04,M,São Paulo,SP,2018-08-28,Alta Renda
24165,João Rodrigues,1979-04-05,F,Joinville,SC,2026-07-21,Pessoa Física
24166,Vanessa Oliveira,1981-06-26,M,Curitiba,PR,2024-07-01,Pessoa Física
24167,Patrícia Lima,2004-05-14,F,Brasília,DF,2023-11-23,Pessoa Física
24168,Felipe Souza,1963-07-02,F,Goiânia,GO,2018-01-09,Alta Renda
24169,Sabrina Fernandes,1977-02-27,M,Rio de Janeiro,RJ,2022-06-02,Pessoa Física
24170,Empresa Lima 170 Ltda,2001-12-31,PJ,Blumenau,SC,2026-03-31,Pessoa Jurídica
24171,Rafael Fernandes,2005-06-28,M,Rio de Janeiro,RJ,2025-06-11,Pessoa Física
24172,Felipe Santos,1962-07-01,M,Brasília,DF,2022-12-27,Alta Renda
24173,Rafael Costa,1963-02-13,M,Vitória,ES,2020-11-23,Alta Renda
24174,João Costa,1985-11-20,F,Porto Alegre,RS,2021-12-24,Pessoa Física
24175,Gabriela Araújo,1962-02-11,M,Curitiba,PR,2024-03-18,Pessoa Física
24176,Ana Fernandes,1988-04-01,M,Rio de Janeiro,RJ,2021-01-05,Pessoa Física
24177,Tiago Santos,1991-04-11,M,Santa Maria,RS,2021-12-12,Alta Renda
24178,Natália Oliveira,1987-11-27,F,São Paulo,SP,2023-07-27,Alta Renda
24179,Sabrina Fernandes,1952-06-07,M,Brasília,DF,2023-05-09,Alta Renda
24180,Ana Souza,1984-06-13,M,Londrina,PR,2025-01-19,Alta Renda
24181,Eduarda Pereira,1993-09-08,F,Santa Maria,RS,2023-07-28,Alta Renda
24182,Daniel Rodrigues,1982-08-11,M,Joinville,SC,2023-05-30,Alta Renda
24183,Vanessa Araújo,1977-05-17,M,Florianópolis,SC,2024-05-30,Pessoa Física
24184,Eduarda Rodrigues,2004-10-06,F,Rio de Janeiro,RJ,2023-06-15,Pessoa Física
24185,Isabela Araújo,1996-12-26,M,São Paulo,SP,2025-05-17,Alta Renda
24186,Patrícia Souza,1999-08-15,M,Vitória,ES,2020-11-27,Pessoa Física
24187,Empresa Silva 187 Ltda,1997-08-04,PJ,Santa Cruz do Sul,RS,2021-01-09,Pessoa Jurídica
24188,Henrique Rodrigues,1984-05-21,M,Caxias do Sul,RS,2024-05-05,Pessoa Física
24189,Patrícia Souza,1981-07-13,F,Santa Maria,RS,2026-04-30,Pessoa Física
24190,Bruno Pereira,1964-01-07,M,Belo Horizonte,MG,2024-10-16,Pessoa Física
24191,Isabela Rodrigues,1979-04-05,F,Florianópolis,SC,2018-03-17,Pessoa Física
24192,Empresa Lima 192 Ltda,1998-02-22,PJ,Joinville,SC,2025-09-28,Pessoa Jurídica
24193,Eduarda Silva,1954-04-28,F,São Paulo,SP,2021-06-12,Pessoa Física
24194,Otávio Rodrigues,1961-04-01,F,Vitória,ES,2018-10-28,Pessoa Física
24195,Eduarda Costa,1973-01-28,M,Caxias do Sul,RS,2023-02-21,Alta Renda
24196,Empresa Rodrigues 196 Ltda,2017-04-03,PJ,Rio de Janeiro,RJ,2020-08-04,Pessoa Jurídica
24197,Daniel Pereira,1975-04-01,M,Santa Maria,RS,2021-11-23,Pessoa Física
24198,Vanessa Silva,1952-07-04,M,Vitória,ES,2019-03-22,Alta Renda
24199,Felipe Santos,1989-02-07,M,Caxias do Sul,RS,2018-07-15,Alta Renda
24200,Eduarda Oliveira,1960-07-01,F,Londrina,PR,2024-09-16,Pessoa Física
24201,Henrique Almeida,1999-04-15,F,Blumenau,SC,2022-08-03,Pessoa Física
24202,Henrique Rodrigues,1955-05-22,F,Belo Horizonte,MG,2019-02-26,Pessoa Física
24203,Carla Santos,1998-06-17,F,Porto Alegre,RS,2026-03-06,Pessoa Física
24204,Rafael Costa,2002-08-21,F,Blumenau,SC,2020-11-24,Alta Renda
24205,Gabriela Oliveira,1994-05-30,M,Londrina,PR,2024-01-10,Pessoa Física
24206,Empresa Fernandes 206 Ltda,2007-11-22,PJ,Florianópolis,SC,2018-01-27,Pessoa Jurídica
24207,Henrique Souza,1950-01-16,M,Brasília,DF,2020-06-19,Alta Renda
24208,Henrique Pereira,1950-01-02,M,Caxias do Sul,RS,2018-12-09,Pessoa Física
24209,William Rodrigues,1999-10-23,M,Porto Alegre,RS,2026-05-10,Pessoa Física
24210,Tiago Pereira,1996-04-20,F,Rio de Janeiro,RJ,2018-10-01,Pessoa Física
24211,Otávio Fernandes,1989-05-18,M,Santa Cruz do Sul,RS,2021-10-14,Pessoa Física
24212,Rafael Fernandes,1954-09-28,F,Blumenau,SC,2022-08-25,Pessoa Física
24213,Isabela Lima,1953-04-15,F,Curitiba,PR,2023-11-01,Pessoa Física
24214,Henrique Araújo,1964-02-04,M,Curitiba,PR,2026-03-25,Alta Renda
24215,Isabela Lima,1965-10-29,F,Caxias do Sul,RS,2025-09-24,Pessoa Física
24216,Felipe Lima,1988-02-02,F,Curitiba,PR,2024-08-11,Pessoa Física
24217,João Oliveira,1993-03-02,F,Santa Cruz do Sul,RS,2022-08-15,Pessoa Física
24218,Carla Almeida,1977-10-03,M,Caxias do Sul,RS,2018-10-27,Alta Renda
24219,Larissa Santos,1983-09-07,M,Vitória,ES,2022-05-28,Pessoa Física
24220,Empresa Costa 220 Ltda,2001-10-14,PJ,Goiânia,GO,2018-11-05,Pessoa Jurídica
24221,Daniel Silva,1996-12-22,F,Belo Horizonte,MG,2022-06-22,Pessoa Física
24222,Felipe Almeida,1974-02-28,F,Santa Cruz do Sul,RS,2019-11-11,Pessoa Física
24223,Empresa Rodrigues 223 Ltda,1995-04-18,PJ,Brasília,DF,2023-06-29,Pessoa Jurídica
24224,Larissa Fernandes,1996-03-26,M,Florianópolis,SC,2023-04-17,Alta Renda
24225,Eduarda Souza,1970-11-21,M,Joinville,SC,2022-03-08,Pessoa Física
24226,Marcos Fernandes,1970-02-18,M,Rio de Janeiro,RJ,2020-02-04,Alta Renda
24227,Daniel Souza,1956-08-07,M,Porto Alegre,RS,2022-01-20,Pessoa Física
24228,Daniel Souza,1962-09-22,F,São Paulo,SP,2020-11-12,Pessoa Física
24229,Empresa Nascimento 229 Ltda,2015-05-08,PJ,Brasília,DF,2022-12-19,Pessoa Jurídica
24230,Empresa Pereira 230 Ltda,1995-09-22,PJ,Belo Horizonte,MG,2024-03-21,Pessoa Jurídica
24231,Isabela Araújo,2001-01-30,F,Brasília,DF,2025-08-09,Pessoa Física
24232,Empresa Souza 232 Ltda,2015-03-07,PJ,Curitiba,PR,2025-02-25,Pessoa Jurídica
24233,Rafael Souza,1961-08-14,M,Caxias do Sul,RS,2023-10-22,Pessoa Física
24234,Felipe Fernandes,2003-08-05,M,Rio de Janeiro,RJ,2020-09-12,Pessoa Física
24235,Carla Lima,1971-08-16,F,São Paulo,SP,2023-04-21,Alta Renda
24236,Empresa Souza 236 Ltda,2008-03-06,PJ,São Paulo,SP,2018-01-16,Pessoa Jurídica
24237,Empresa Oliveira 237 Ltda,2012-06-13,PJ,Belo Horizonte,MG,2024-06-24,Pessoa Jurídica
24238,Tiago Araújo,2002-12-24,M,Curitiba,PR,2023-03-24,Pessoa Física
24239,Bruno Rodrigues,1984-04-18,M,Belo Horizonte,MG,2025-01-17,Pessoa Física
24240,Carla Santos,1958-07-12,M,Goiânia,GO,2026-04-04,Alta Renda
24241,Empresa Oliveira 241 Ltda,1999-08-20,PJ,Goiânia,GO,2020-03-29,Pessoa Jurídica
24242,Natália Santos,1951-04-26,F,Caxias do Sul,RS,2023-10-11,Pessoa Física
24243,Daniel Lima,2001-11-02,F,Porto Alegre,RS,2025-05-20,Pessoa Física
24244,Marcos Oliveira,1981-05-05,F,Campinas,SP,2024-02-18,Pessoa Física
24245,Henrique Santos,1977-11-02,F,São Paulo,SP,2018-02-14,Pessoa Física
24246,Carla Costa,1971-05-26,F,Rio de Janeiro,RJ,2026-04-28,Pessoa Física
24247,Larissa Souza,1994-12-19,F,Porto Alegre,RS,2021-06-14,Pessoa Física
24248,William Souza,1967-12-06,M,Blumenau,SC,2025-03-22,Pessoa Física
24249,Empresa Santos 249 Ltda,2013-07-07,PJ,Londrina,PR,2018-04-24,Pessoa Jurídica
24250,Empresa Pereira 250 Ltda,2000-07-05,PJ,Campinas,SP,2019-08-16,Pessoa Jurídica
24251,Larissa Lima,1990-05-26,M,Blumenau,SC,2024-10-29,Alta Renda
24252,Empresa Fernandes 252 Ltda,2009-01-05,PJ,Rio de Janeiro,RJ,2020-09-16,Pessoa Jurídica
24253,Empresa Rodrigues 253 Ltda,2010-01-19,PJ,Blumenau,SC,2020-12-14,Pessoa Jurídica
24254,Patrícia Almeida,1999-05-24,F,Campinas,SP,2019-03-19,Pessoa Física
24255,Empresa Almeida 255 Ltda,2015-01-30,PJ,Blumenau,SC,2023-03-03,Pessoa Jurídica
24256,Otávio Souza,1957-12-02,F,Londrina,PR,2022-01-14,Alta Renda
24257,Empresa Rodrigues 257 Ltda,2004-12-05,PJ,Curitiba,PR,2025-03-09,Pessoa Jurídica
24258,Rafael Pereira,1954-09-11,F,Caxias do Sul,RS,2019-07-06,Pessoa Física
24259,Marcos Fernandes,1993-06-16,M,Goiânia,GO,2026-03-14,Pessoa Física
24260,Rafael Nascimento,1974-09-11,M,Goiânia,GO,2024-06-13,Pessoa Física
24261,Isabela Rodrigues,2005-06-04,M,Caxias do Sul,RS,2022-01-23,Pessoa Física
24262,Eduarda Costa,1969-10-06,F,Joinville,SC,2021-03-01,Pessoa Física
24263,Patrícia Souza,1965-03-16,F,Caxias do Sul,RS,2025-03-13,Pessoa Física
24264,Empresa Araújo 264 Ltda,2013-07-05,PJ,Campinas,SP,2021-11-22,Pessoa Jurídica
24265,Ana Lima,1979-04-29,M,Joinville,SC,2023-11-30,Pessoa Física
24266,Isabela Araújo,1963-03-05,F,Campinas,SP,2021-11-19,Pessoa Física
24267,Carla Oliveira,1960-03-06,M,Goiânia,GO,2018-07-24,Pessoa Física
24268,Empresa Fernandes 268 Ltda,2003-05-07,PJ,Curitiba,PR,2018-11-21,Pessoa Jurídica
24269,João Nascimento,1968-11-11,M,Brasília,DF,2021-10-24,Alta Renda
24270,Empresa Lima 270 Ltda,2009-08-11,PJ,Porto Alegre,RS,2022-04-14,Pessoa Jurídica
24271,Otávio Rodrigues,1959-12-10,F,Belo Horizonte,MG,2025-04-19,Pessoa Física
24272,Otávio Nascimento,1993-04-09,F,Belo Horizonte,MG,2023-08-10,Pessoa Física
24273,Patrícia Costa,1998-04-09,M,Blumenau,SC,2020-12-26,Alta Renda
24274,Empresa Santos 274 Ltda,1996-05-11,PJ,Brasília,DF,2022-02-04,Pessoa Jurídica
24275,Empresa Rodrigues 275 Ltda,2008-09-03,PJ,Belo Horizonte,MG,2020-12-20,Pessoa Jurídica
24276,Sabrina Rodrigues,1984-07-28,F,Caxias do Sul,RS,2026-05-15,Alta Renda
24277,Empresa Costa 277 Ltda,2010-03-08,PJ,Rio de Janeiro,RJ,2025-02-22,Pessoa Jurídica
24278,Tiago Rodrigues,1958-03-27,F,Campinas,SP,2022-11-16,Pessoa Física
24279,Daniel Lima,1987-08-17,F,Londrina,PR,2026-07-28,Pessoa Física
24280,Isabela Oliveira,2003-01-11,F,Porto Alegre,RS,2022-11-24,Pessoa Física
24281,Tiago Souza,1952-01-01,F,Porto Alegre,RS,2021-10-20,Pessoa Física
24282,Isabela Araújo,1954-08-17,F,Santa Cruz do Sul,RS,2019-09-30,Pessoa Física
24283,Empresa Lima 283 Ltda,2011-12-16,PJ,Curitiba,PR,2022-02-07,Pessoa Jurídica
24284,Empresa Lima 284 Ltda,2017-10-10,PJ,Curitiba,PR,2022-08-13,Pessoa Jurídica
24285,Empresa Costa 285 Ltda,2019-10-31,PJ,Curitiba,PR,2026-10-26,Pessoa Jurídica
24286,Sabrina Almeida,2001-01-15,M,Joinville,SC,2022-02-12,Pessoa Física
24287,Gabriela Oliveira,1975-08-08,M,Santa Maria,RS,2021-10-13,Pessoa Física
24288,Isabela Souza,1964-12-05,F,Rio de Janeiro,RJ,2020-09-25,Pessoa Física
24289,Tiago Souza,1977-07-15,F,Londrina,PR,2025-06-09,Pessoa Física
24290,Rafael Lima,1955-09-03,F,Santa Cruz do Sul,RS,2026-10-16,Pessoa Física
24291,Tiago Fernandes,1991-07-02,F,Curitiba,PR,2019-06-03,Pessoa Física
24292,Sabrina Fernandes,1971-07-28,M,Vitória,ES,2021-07-18,Alta Renda
24293,Larissa Santos,1986-12-24,M,Porto Alegre,RS,2024-02-06,Pessoa Física
24294,Rafael Souza,2001-11-09,F,Caxias do Sul,RS,2023-12-11,Alta Renda
24295,Carla Souza,2004-06-06,M,Brasília,DF,2018-05-27,Pessoa Física
24296,Empresa Fernandes 296 Ltda,1997-10-23,PJ,Londrina,PR,2024-01-16,Pessoa Jurídica
24297,Sabrina Araújo,2004-12-10,M,Vitória,ES,2019-01-17,Pessoa Física
24298,Sabrina Costa,1983-05-17,M,Florianópolis,SC,2026-11-29,Pessoa Física
24299,Felipe Nascimento,1967-05-11,M,Joinville,SC,2022-02-01,Pessoa Física
24300,Bruno Costa,1994-04-26,M,Blumenau,SC,2020-03-24,Alta Renda
24301,Carla Almeida,1979-12-08,M,Santa Maria,RS,2021-10-02,Alta Renda
24302,Sabrina Fernandes,2004-11-15,M,Caxias do Sul,RS,2019-05-31,Pessoa Física
24303,Patrícia Lima,1990-09-16,M,Campinas,SP,2022-07-04,Pessoa Física
24304,Rafael Almeida,1989-03-01,M,Porto Alegre,RS,2019-05-28,Alta Renda
24305,Sabrina Silva,1990-08-16,F,Belo Horizonte,MG,2026-01-31,Pessoa Física
24306,Sabrina Silva,1967-02-07,M,Vitória,ES,2026-08-13,Pessoa Física
24307,Gabriela Fernandes,1993-08-17,F,Blumenau,SC,2021-12-04,Pessoa Física
24308,Isabela Araújo,1972-03-17,F,Blumenau,SC,2022-11-25,Alta Renda
24309,Gabriela Costa,1981-11-29,M,Rio de Janeiro,RJ,2023-12-30,Pessoa Física
24310,Larissa Nascimento,1955-03-19,F,Campinas,SP,2024-12-08,Pessoa Física
24311,Empresa Fernandes 311 Ltda,2001-05-25,PJ,Campinas,SP,2021-06-15,Pessoa Jurídica
24312,Carla Rodrigues,2001-05-06,M,Florianópolis,SC,2021-02-16,Pessoa Física
24313,Felipe Rodrigues,1994-01-13,F,Curitiba,PR,2025-09-26,Alta Renda
24314,Larissa Lima,1967-04-25,F,Belo Horizonte,MG,2022-06-10,Pessoa Física
24315,Patrícia Lima,1999-11-18,M,Porto Alegre,RS,2022-03-07,Pessoa Física
24316,Marcos Santos,1986-02-11,M,Rio de Janeiro,RJ,2024-12-29,Pessoa Física
24317,Empresa Costa 317 Ltda,2007-05-17,PJ,Santa Cruz do Sul,RS,2026-02-17,Pessoa Jurídica
24318,Henrique Lima,1966-02-02,M,Blumenau,SC,2019-01-25,Pessoa Física
24319,Otávio Nascimento,1965-03-04,M,Rio de Janeiro,RJ,2022-02-13,Alta Renda
24320,Tiago Almeida,1973-12-23,M,São Paulo,SP,2018-03-21,Alta Renda
24321,Empresa Fernandes 321 Ltda,2010-07-23,PJ,Rio de Janeiro,RJ,2023-08-13,Pessoa Jurídica
24322,Sabrina Pereira,2004-05-02,M,Belo Horizonte,MG,2026-02-10,Pessoa Física
24323,Empresa Pereira 323 Ltda,1998-10-20,PJ,Brasília,DF,2019-03-27,Pessoa Jurídica
24324,Carla Oliveira,2002-04-20,M,Goiânia,GO,2025-06-23,Alta Renda
24325,Rafael Nascimento,1977-01-02,M,Joinville,SC,2023-07-25,Pessoa Física
24326,Empresa Araújo 326 Ltda,2009-04-06,PJ,Curitiba,PR,2020-04-17,Pessoa Jurídica
24327,Ana Lima,1971-05-30,F,Campinas,SP,2024-07-06,Alta Renda
24328,Bruno Almeida,1981-12-27,M,Brasília,DF,2018-04-13,Alta Renda
24329,Vanessa Fernandes,1968-06-28,M,Santa Maria,RS,2020-11-16,Alta Renda
24330,Sabrina Rodrigues,1952-05-03,M,Londrina,PR,2020-11-26,Alta Renda
24331,João Santos,1964-03-15,F,Vitória,ES,2022-02-11,Pessoa Física
24332,Larissa Oliveira,1979-11-08,F,Brasília,DF,2021-02-28,Alta Renda
24333,Natália Pereira,1992-02-21,F,Curitiba,PR,2021-10-24,Pessoa Física
24334,Ana Oliveira,1969-12-31,M,Brasília,DF,2026-07-20,Pessoa Física
24335,Gabriela Oliveira,1985-11-12,F,São Paulo,SP,2021-03-07,Pessoa Física
24336,Empresa Souza 336 Ltda,1998-03-05,PJ,Porto Alegre,RS,2018-12-26,Pessoa Jurídica
24337,Daniel Almeida,2001-09-02,F,Caxias do Sul,RS,2023-12-12,Alta Renda
24338,Ana Oliveira,1953-03-07,M,Goiânia,GO,2019-02-03,Pessoa Física
24339,Empresa Almeida 339 Ltda,2004-06-04,PJ,Curitiba,PR,2024-06-04,Pessoa Jurídica
24340,Empresa Santos 340 Ltda,1997-06-27,PJ,Blumenau,SC,2025-11-20,Pessoa Jurídica
24341,William Santos,2003-03-26,F,Vitória,ES,2023-01-10,Pessoa Física
24342,Carla Santos,1950-02-13,M,Campinas,SP,2022-03-26,Pessoa Física
24343,Empresa Almeida 343 Ltda,1998-09-04,PJ,Blumenau,SC,2018-11-30,Pessoa Jurídica
24344,Patrícia Almeida,1966-09-11,M,Curitiba,PR,2020-04-05,Pessoa Física
24345,João Fernandes,1989-10-29,M,Rio de Janeiro,RJ,2026-05-11,Pessoa Física
24346,Empresa Lima 346 Ltda,2003-04-08,PJ,Joinville,SC,2019-04-24,Pessoa Jurídica
24347,Natália Souza,1998-09-24,F,Belo Horizonte,MG,2024-10-30,Alta Renda
24348,Daniel Nascimento,2002-09-17,M,Belo Horizonte,MG,2025-08-10,Pessoa Física
24349,Eduarda Rodrigues,1959-02-11,F,Caxias do Sul,RS,2022-07-21,Pessoa Física
24350,Carla Silva,1966-02-23,M,Caxias do Sul,RS,2024-07-15,Alta Renda
24351,Rafael Oliveira,1958-11-22,M,Belo Horizonte,MG,2024-03-31,Alta Renda
24352,Eduarda Araújo,1967-12-28,M,Porto Alegre,RS,2018-03-30,Pessoa Física
24353,Empresa Silva 353 Ltda,2014-10-01,PJ,Belo Horizonte,MG,2023-09-20,Pessoa Jurídica
24354,Bruno Oliveira,1974-06-08,M,Porto Alegre,RS,2024-07-12,Alta Renda
24355,Bruno Rodrigues,1967-03-30,F,Porto Alegre,RS,2022-06-28,Alta Renda
24356,Empresa Nascimento 356 Ltda,2012-03-14,PJ,Santa Maria,RS,2024-07-20,Pessoa Jurídica
24357,Marcos Silva,1968-03-10,M,Vitória,ES,2026-06-20,Alta Renda
24358,Empresa Nascimento 358 Ltda,2005-01-16,PJ,Curitiba,PR,2021-07-01,Pessoa Jurídica
24359,Vanessa Nascimento,1991-11-13,F,Caxias do Sul,RS,2022-09-24,Pessoa Física
24360,Rafael Pereira,1972-12-27,M,Brasília,DF,2022-11-19,Pessoa Física
24361,Vanessa Souza,1984-05-23,F,Brasília,DF,2019-12-14,Pessoa Física
24362,Gabriela Santos,1958-09-09,M,Goiânia,GO,2025-05-09,Pessoa Física
24363,Tiago Lima,1984-05-22,F,Florianópolis,SC,2020-02-10,Pessoa Física
24364,Marcos Rodrigues,1973-07-18,M,Santa Maria,RS,2018-08-26,Pessoa Física
24365,Empresa Fernandes 365 Ltda,2011-09-25,PJ,Caxias do Sul,RS,2026-01-23,Pessoa Jurídica
24366,Empresa Oliveira 366 Ltda,2016-04-15,PJ,São Paulo,SP,2020-10-31,Pessoa Jurídica
24367,Gabriela Araújo,1988-07-03,F,Brasília,DF,2024-09-15,Pessoa Física
24368,Otávio Nascimento,1991-07-11,M,Vitória,ES,2023-10-24,Alta Renda
24369,Marcos Souza,1986-03-11,F,Belo Horizonte,MG,2018-12-27,Alta Renda
24370,Gabriela Souza,1984-09-29,F,Florianópolis,SC,2023-09-15,Pessoa Física
24371,Larissa Santos,1991-06-06,F,Caxias do Sul,RS,2023-12-17,Pessoa Física
24372,João Silva,1973-09-08,F,Blumenau,SC,2019-11-28,Alta Renda
24373,Eduarda Santos,1988-01-27,F,Londrina,PR,2022-08-10,Pessoa Física
24374,Tiago Souza,1984-08-26,F,Blumenau,SC,2026-11-08,Alta Renda
24375,William Rodrigues,1985-02-19,F,Londrina,PR,2022-02-19,Pessoa Física
24376,João Pereira,2004-01-17,F,Curitiba,PR,2024-04-01,Pessoa Física
24377,João Santos,1955-02-12,F,Londrina,PR,2025-07-20,Alta Renda
24378,Patrícia Souza,1964-12-13,M,Belo Horizonte,MG,2019-03-23,Pessoa Física
24379,Daniel Pereira,1983-03-03,M,Florianópolis,SC,2018-09-11,Pessoa Física
24380,Bruno Lima,2003-12-05,F,Goiânia,GO,2018-10-15,Pessoa Física
24381,Henrique Silva,1965-07-13,M,Brasília,DF,2021-12-17,Pessoa Física
24382,Henrique Rodrigues,1963-01-01,F,Brasília,DF,2023-10-19,Pessoa Física
24383,Felipe Oliveira,1988-09-05,M,Belo Horizonte,MG,2026-01-11,Pessoa Física
24384,Otávio Costa,1985-11-15,M,Joinville,SC,2023-04-18,Pessoa Física
24385,Larissa Almeida,1984-01-03,F,São Paulo,SP,2020-11-29,Pessoa Física
24386,Henrique Pereira,1967-09-05,M,Vitória,ES,2021-02-22,Pessoa Física
24387,Daniel Silva,1951-07-05,F,Belo Horizonte,MG,2026-05-03,Alta Renda
24388,Tiago Lima,1967-08-23,F,Joinville,SC,2019-02-22,Pessoa Física
24389,João Araújo,1973-11-09,F,Brasília,DF,2026-12-15,Alta Renda
24390,Carla Oliveira,1995-08-11,M,São Paulo,SP,2026-11-27,Pessoa Física
24391,Daniel Silva,2004-08-07,F,Porto Alegre,RS,2020-02-12,Pessoa Física
